id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.description.sponsorship[],dc.identifier.uri,dc.publisher[],dc.subject[],dc.title[],dc.title[en_US]
"a4b32e4d-d85b-4d2e-9128-891ae6cfab6e","108/20","En 25||R A Mottram||J Woolman","2021-04-09T07:19:24Z","2016-12-01T09:18:06Z","2021-04-09T07:19:24Z","2016-12-01T09:18:06Z","1966","Made available in DSpace on 2016-12-01T09:18:06Z (GMT). No. of bitstreams: 1
en_25.pdf: 4879793 bytes, checksum: 38be69347ec872614179ed892672f2be (MD5)
  Previous issue date: 1966||Made available in DSpace on 2021-04-09T07:19:24Z (GMT). No. of bitstreams: 1
en_25.pdf: 4879793 bytes, checksum: 38be69347ec872614179ed892672f2be (MD5)
  Previous issue date: 1966","The Mechanical And Physical Properties Of The British Standard En Steels  (B.S. 970-1955) Vol.2","http://localhost:8080/xmlui/handle/108/9604",,"ENSteels||En25","2.5 PER CENT NICKEL-CHROMIUM-MOLYBDENUM STEEL (MEDIUM CARBON)",
"a4fd7844-bcb4-4346-8af7-6bec213ae77e","108/20","En 37||R A Mottram||J Woolman","2021-04-09T07:19:20Z","2016-12-01T09:18:08Z","2021-04-09T07:19:20Z","2016-12-01T09:18:08Z","1966","Made available in DSpace on 2016-12-01T09:18:08Z (GMT). No. of bitstreams: 1
en_37.pdf: 3326749 bytes, checksum: 278020d668b40de3f5ce7bbd0dd86e81 (MD5)
  Previous issue date: 1966||Made available in DSpace on 2021-04-09T07:19:20Z (GMT). No. of bitstreams: 1
en_37.pdf: 3326749 bytes, checksum: 278020d668b40de3f5ce7bbd0dd86e81 (MD5)
  Previous issue date: 1966","The Mechanical And Physical Properties Of The British Standard En Steels  (B.S. 970-1955) Vol.2","http://localhost:8080/xmlui/handle/108/9619",,"ENSteels||En37","5 PER CENT NICKEL CASE-HARDENING STEEL",
"a547dd9f-d0f4-43c3-88f6-3e575ca947e2","108/20","DIN EN 10219-1 : 2006","2021-04-09T07:21:58Z","2016-12-02T07:37:32Z","2021-04-09T07:21:58Z","2016-12-02T07:37:32Z","2006","Made available in DSpace on 2016-12-02T07:37:32Z (GMT). No. of bitstreams: 1
din-en-10219-1-2006.pdf: 728795 bytes, checksum: 5f17c29c82123080619273925ade7bbc (MD5)
  Previous issue date: 2006||Made available in DSpace on 2021-04-09T07:21:58Z (GMT). No. of bitstreams: 1
din-en-10219-1-2006.pdf: 728795 bytes, checksum: 5f17c29c82123080619273925ade7bbc (MD5)
  Previous issue date: 2006",,"http://localhost:8080/xmlui/handle/108/19988",,"dinstd","Cold formed welded structural hollow sections of non-alloy and fine grain steels - Part 1: Technical delivery conditions",
"a7471bab-0675-43bc-b293-cf99b3cd4814","108/20","EN 46||R A Mottram||J Woolman","2021-04-09T07:24:20Z","2016-12-01T09:18:10Z","2021-04-09T07:24:20Z","2016-12-01T09:18:10Z","1968","Made available in DSpace on 2016-12-01T09:18:10Z (GMT). No. of bitstreams: 1
en46.pdf: 1279712 bytes, checksum: 882b2eac9ab08075e60fb07a864e641e (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-04-09T07:24:20Z (GMT). No. of bitstreams: 1
en46.pdf: 1279712 bytes, checksum: 882b2eac9ab08075e60fb07a864e641e (MD5)
  Previous issue date: 1968","The Mechanical And Physical Properties Of The British Standard En Steels  (B.S. 970-1955) Vol.32","http://localhost:8080/xmlui/handle/108/9635",,"ENSteels||EN46","SILICON-MANGANESE SPRING STEEL",
"a750d19f-e7af-48cd-85e6-a2f056f3baa8","108/20","DIN EN 10020 : 2000","2021-04-09T07:22:34Z","2016-12-02T07:37:42Z","2021-04-09T07:22:34Z","2016-12-02T07:37:42Z","2000","Made available in DSpace on 2016-12-02T07:37:42Z (GMT). No. of bitstreams: 1
din-en-10020-2000.pdf: 66250 bytes, checksum: 22c67d3aca793879be1b05a0bbe08625 (MD5)
  Previous issue date: 2000||Made available in DSpace on 2021-04-09T07:22:34Z (GMT). No. of bitstreams: 1
din-en-10020-2000.pdf: 66250 bytes, checksum: 22c67d3aca793879be1b05a0bbe08625 (MD5)
  Previous issue date: 2000",,"http://localhost:8080/xmlui/handle/108/20065",,"dinstd","Definition and classification of grades of steel",
"a77d4748-dbf0-466e-abf8-46661f5e342a","108/20","ISO 10993-6 : 2007","2021-04-09T07:20:51Z","2016-12-02T07:37:25Z","2021-04-09T07:20:51Z","2016-12-02T07:37:25Z","2007","Made available in DSpace on 2016-12-02T07:37:25Z (GMT). No. of bitstreams: 1
10993-6.pdf: 224746 bytes, checksum: e76efbecc2d533625d22e536f04036d8 (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-04-09T07:20:51Z (GMT). No. of bitstreams: 1
10993-6.pdf: 224746 bytes, checksum: e76efbecc2d533625d22e536f04036d8 (MD5)
  Previous issue date: 2007",,"http://localhost:8080/xmlui/handle/108/19909",,,"Biological evaluation of medical devices -- Part 6: Tests for local effects after implantation",
"a8106763-08b3-4c00-a5d6-99876ae2e3a8","108/20","DIN EN 10025-5 : 2005","2021-04-09T07:23:10Z","2016-12-02T07:37:44Z","2021-04-09T07:23:10Z","2016-12-02T07:37:44Z","2005","Made available in DSpace on 2016-12-02T07:37:44Z (GMT). No. of bitstreams: 1
din-en-10025-5-2005.pdf: 3697723 bytes, checksum: 4d135ca876805572b9e91812b05b2116 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:23:10Z (GMT). No. of bitstreams: 1
din-en-10025-5-2005.pdf: 3697723 bytes, checksum: 4d135ca876805572b9e91812b05b2116 (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/20084",,"dinstd","Hot rolled products of structural steels - Part 5: Technical delivery conditions for structural steels with improved atmospheric corrosion resistance",
"a866a02b-9d86-446b-83ba-770adae95caf","108/20","DIN EN 10217-7 : 2005","2021-04-09T07:22:08Z","2016-12-02T07:37:35Z","2021-04-09T07:22:08Z","2016-12-02T07:37:35Z","2005","Made available in DSpace on 2016-12-02T07:37:35Z (GMT). No. of bitstreams: 1
din-en-10217-7-2005.pdf: 5599829 bytes, checksum: c5ee5dce6767eb3116df455fb4686eb3 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:22:08Z (GMT). No. of bitstreams: 1
din-en-10217-7-2005.pdf: 5599829 bytes, checksum: c5ee5dce6767eb3116df455fb4686eb3 (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/20000",,"dinstd","Welded steel tubes for pressure purposes - Technical delivery conditions - Part 7: Stainless steel tubes",
"a8e28043-2a1a-4b1c-9c62-ee15566f85e1","108/20","ISO 119 : 1977","2021-04-09T07:19:55Z","2016-12-02T07:37:16Z","2021-04-09T07:19:55Z","2016-12-02T07:37:16Z","1977","Made available in DSpace on 2016-12-02T07:37:16Z (GMT). No. of bitstreams: 1
119.pdf: 641106 bytes, checksum: eec4c9a24e675413392449ae479fd076 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-04-09T07:19:55Z (GMT). No. of bitstreams: 1
119.pdf: 641106 bytes, checksum: eec4c9a24e675413392449ae479fd076 (MD5)
  Previous issue date: 1977",,"http://localhost:8080/xmlui/handle/108/19794",,,"Plastics -- Phenol-formaldehyde mouldings -- Determination of free phenols -- Iodometric method",
"a928e04d-9530-4da4-b2af-f3d49c6258bd","108/20","ISO 272 : 1982","2021-04-09T07:23:46Z","2016-12-02T07:37:48Z","2021-04-09T07:23:46Z","2016-12-02T07:37:48Z","1982","Made available in DSpace on 2016-12-02T07:37:48Z (GMT). No. of bitstreams: 1
272.pdf: 708276 bytes, checksum: ab17063c18227a34c3b3bde41fc0f3b3 (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-04-09T07:23:46Z (GMT). No. of bitstreams: 1
272.pdf: 708276 bytes, checksum: ab17063c18227a34c3b3bde41fc0f3b3 (MD5)
  Previous issue date: 1982",,"http://localhost:8080/xmlui/handle/108/20133",,,"Fasteners -- Hexagon products -- Widths across flats",
"a967371d-1e3c-4895-9a6b-d6200840b701","108/20","ISO 4548-4 : 1997","2021-04-09T07:19:23Z","2016-12-02T07:37:10Z","2021-04-09T07:19:23Z","2016-12-02T07:37:10Z","1997","Made available in DSpace on 2016-12-02T07:37:10Z (GMT). No. of bitstreams: 1
4548-4.pdf: 553891 bytes, checksum: 2a8230138aeb58dec481a550c76eba39 (MD5)
  Previous issue date: 1997||Made available in DSpace on 2021-04-09T07:19:23Z (GMT). No. of bitstreams: 1
4548-4.pdf: 553891 bytes, checksum: 2a8230138aeb58dec481a550c76eba39 (MD5)
  Previous issue date: 1997",,"http://localhost:8080/xmlui/handle/108/19736",,,"Methods of test for full-flow lubricating oil filters for internal combustion engines -- Part 4: Initial particle retention efficiency, life and cumulative efficiency (gravimetric method)",
"a96a3ff6-9310-4036-9fc3-c239aa4e8a64","108/20","DIN EN 10208-1 : 1998","2021-04-09T07:22:43Z","2016-12-02T07:37:40Z","2021-04-09T07:22:43Z","2016-12-02T07:37:40Z","1998","Made available in DSpace on 2016-12-02T07:37:40Z (GMT). No. of bitstreams: 1
din-en-10208-1-1998.pdf: 3405939 bytes, checksum: 48da9cc9dac5e4ecb32220eb38e1b464 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-04-09T07:22:43Z (GMT). No. of bitstreams: 1
din-en-10208-1-1998.pdf: 3405939 bytes, checksum: 48da9cc9dac5e4ecb32220eb38e1b464 (MD5)
  Previous issue date: 1998",,"http://localhost:8080/xmlui/handle/108/20042",,"dinstd","Technical delivery conditions for steel pipes for use with combustible fluids - Part 1: Pipes of requirement class A",
"a97104ff-6c5a-4a40-bebf-371277877564","108/20","BS EN ISO 12086-1 : 2006","2021-04-09T07:23:57Z","2016-12-02T07:37:49Z","2021-04-09T07:23:57Z","2016-12-02T07:37:49Z","2006","Made available in DSpace on 2016-12-02T07:37:49Z (GMT). No. of bitstreams: 2
license.txt: 1845 bytes, checksum: 9470e2bc709ad03228598537b7822497 (MD5)
BS EN ISO 12086-1.pdf: 1837771 bytes, checksum: 29b83a0065ce3141374d1598948e6fe7 (MD5)
  Previous issue date: 2006||Made available in DSpace on 2021-04-09T07:23:57Z (GMT). No. of bitstreams: 2
BS EN ISO 12086-1.pdf: 1837771 bytes, checksum: 29b83a0065ce3141374d1598948e6fe7 (MD5)
license.txt: 1845 bytes, checksum: 9470e2bc709ad03228598537b7822497 (MD5)
  Previous issue date: 2006",,"http://localhost:8080/xmlui/handle/108/20136",,"britstd","Plastics - Fluoropolymer dispersions and moulding and extrusion materials - Part 1: Designation system and basis for specifications",
"a9baa3e4-05bb-4088-8568-36d7ebd94ba6","108/20","ISO 217 : 2008","2021-04-09T07:19:05Z","2016-12-02T07:37:10Z","2021-04-09T07:19:05Z","2016-12-02T07:37:10Z","2008","Made available in DSpace on 2016-12-02T07:37:10Z (GMT). No. of bitstreams: 1
217.pdf: 129645 bytes, checksum: 88785fefdb2bf53c4c55c0dcf2dff079 (MD5)
  Previous issue date: 2008||Made available in DSpace on 2021-04-09T07:19:05Z (GMT). No. of bitstreams: 1
217.pdf: 129645 bytes, checksum: 88785fefdb2bf53c4c55c0dcf2dff079 (MD5)
  Previous issue date: 2008",,"http://localhost:8080/xmlui/handle/108/19743",,,"Paper -- Untrimmed sizes -- Designation and tolerances for primary and supplementary ranges, and indication of machine direction",
"a9f22f59-9d3e-459f-9f9d-94a76a61642a","108/20","ISO 580 : 2005","2021-04-09T07:19:13Z","2016-12-02T07:37:08Z","2021-04-09T07:19:13Z","2016-12-02T07:37:08Z","2005","Made available in DSpace on 2016-12-02T07:37:08Z (GMT). No. of bitstreams: 1
580.pdf: 162412 bytes, checksum: d628ab7718743e0e0f2851f34d0c96eb (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:19:13Z (GMT). No. of bitstreams: 1
580.pdf: 162412 bytes, checksum: d628ab7718743e0e0f2851f34d0c96eb (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/19718",,,"Plastics piping and ducting systems -- Injection-moulded thermoplastics fittings -- Methods for visually assessing the effects of heating",
"aa73d560-8ca7-429b-85a1-c0de97fee986","108/20","EN 160||R A Mottram||J Woolman","2021-04-09T07:19:16Z","2016-12-01T09:18:12Z","2021-04-09T07:19:16Z","2016-12-01T09:18:12Z","1968","Made available in DSpace on 2016-12-01T09:18:12Z (GMT). No. of bitstreams: 1
en160.pdf: 1502085 bytes, checksum: 3910109c481fa3edd1e0d3fd04a98da3 (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-04-09T07:19:16Z (GMT). No. of bitstreams: 1
en160.pdf: 1502085 bytes, checksum: 3910109c481fa3edd1e0d3fd04a98da3 (MD5)
  Previous issue date: 1968","The Mechanical And Physical Properties Of The British Standard En Steels  (B.S. 970-1955) Vol.13","http://localhost:8080/xmlui/handle/108/9656",,"ENSteels||EN160","2 PER CENT NICKEL-MOLYBDENUM STEEL",
"ab082f59-b7bc-4d6b-8229-31e5b60ae1e4","108/20","ISO 54 : 1996","2021-04-09T07:23:48Z","2016-12-02T07:37:48Z","2021-04-09T07:23:48Z","2016-12-02T07:37:48Z","1996","Made available in DSpace on 2016-12-02T07:37:48Z (GMT). No. of bitstreams: 1
54.pdf: 610443 bytes, checksum: 0fc34ba6c6f4b40128b865cadd5ff054 (MD5)
  Previous issue date: 1996||Made available in DSpace on 2021-04-09T07:23:48Z (GMT). No. of bitstreams: 1
54.pdf: 610443 bytes, checksum: 0fc34ba6c6f4b40128b865cadd5ff054 (MD5)
  Previous issue date: 1996",,"http://localhost:8080/xmlui/handle/108/20126",,,"Cylindrical gears for general engineering and for heavy engineering -- Modules",
"ac5b45ef-3c6b-4fd1-9aa9-d6307ff929f7","108/20","ISO/IEC 25030 : 2007","2021-04-09T07:19:44Z","2016-12-02T07:37:13Z","2021-04-09T07:19:44Z","2016-12-02T07:37:13Z","2007","Made available in DSpace on 2016-12-02T07:37:13Z (GMT). No. of bitstreams: 1
25030.pdf: 497276 bytes, checksum: b0faa6c804e62e1dae1dadf105ccbc1a (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-04-09T07:19:44Z (GMT). No. of bitstreams: 1
25030.pdf: 497276 bytes, checksum: b0faa6c804e62e1dae1dadf105ccbc1a (MD5)
  Previous issue date: 2007",,"http://localhost:8080/xmlui/handle/108/19772",,,"Software engineering -- Software product Quality Requirements and Evaluation (SQuaRE) -- Quality requirements",
"ac5b6594-cabc-40f4-9ad2-16c75dc293e8","108/20","SA8000 : 2008","2021-04-09T07:21:07Z","2016-12-02T07:37:26Z","2021-04-09T07:21:07Z","2016-12-02T07:37:26Z","2008","Made available in DSpace on 2016-12-02T07:37:26Z (GMT). No. of bitstreams: 2
license.txt: 1845 bytes, checksum: 991454d1094edcca1171aa2d685484ed (MD5)
sa 8000.pdf: 159790 bytes, checksum: 18d14438c87c26535c128011ce8709b0 (MD5)
  Previous issue date: 2008||Made available in DSpace on 2021-04-09T07:21:07Z (GMT). No. of bitstreams: 2
sa 8000.pdf: 159790 bytes, checksum: 18d14438c87c26535c128011ce8709b0 (MD5)
license.txt: 1845 bytes, checksum: 991454d1094edcca1171aa2d685484ed (MD5)
  Previous issue date: 2008",,"http://localhost:8080/xmlui/handle/108/19921","Social Accountability International",,"SOCIAL ACCOUNTABILITY 8000",
"ac9c1efb-1b14-4c81-a401-804f0b15ba29","108/20","DIN EN 10088-2 : 2005","2021-04-09T07:23:13Z","2016-12-02T07:37:44Z","2021-04-09T07:23:13Z","2016-12-02T07:37:44Z","2005","Made available in DSpace on 2016-12-02T07:37:44Z (GMT). No. of bitstreams: 1
din-en-10088-2-2005.pdf: 4871912 bytes, checksum: 087943380fdcd540c58296656d7d485e (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:23:13Z (GMT). No. of bitstreams: 1
din-en-10088-2-2005.pdf: 4871912 bytes, checksum: 087943380fdcd540c58296656d7d485e (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/20081",,"dinstd","Stainless steels - Part 2: Technical delivery conditions for sheet/plate and strip of corrosion resisting steels for general purposes",
"ad86089b-d8e9-4a9c-8388-7f28c4ee4295","108/20","R A Mottram||J Woolman","2021-04-09T07:24:35Z","2016-12-01T09:18:15Z","2021-04-09T07:24:35Z","2016-12-01T09:18:15Z","1968","Made available in DSpace on 2016-12-01T09:18:15Z (GMT). No. of bitstreams: 1
sp3129.pdf: 23263555 bytes, checksum: 8fe33b617a6b154d905cab976f78ed9a (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-04-09T07:24:35Z (GMT). No. of bitstreams: 1
sp3129.pdf: 23263555 bytes, checksum: 8fe33b617a6b154d905cab976f78ed9a (MD5)
  Previous issue date: 1968",,"http://localhost:8080/xmlui/handle/108/9673",,"ENSteels||libsys||sp3129","The Mechanical And Physical Properties Of The British Standard En Steels (B.S. 970-1955) Vol.1 EN1 - EN20",
"ada0b6f2-a6fe-4e32-a2f2-a64c7c306993","108/20","ISO/PAS 16917 : 2002","2021-04-09T07:19:05Z","2016-12-02T07:37:02Z","2021-04-09T07:19:05Z","2016-12-02T07:37:02Z","2002","Made available in DSpace on 2016-12-02T07:37:02Z (GMT). No. of bitstreams: 1
pas_16917.pdf: 1606764 bytes, checksum: f7fee1744070340230447bff714c47a3 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:19:05Z (GMT). No. of bitstreams: 1
pas_16917.pdf: 1606764 bytes, checksum: f7fee1744070340230447bff714c47a3 (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/19678",,,"Ships and marine technology -- Data transfer standard for maritime, intermodal transportation and security",
"ada55e3c-f91d-405b-a97c-69eb8035f62f","108/20","ISO 303 : 2002","2021-04-09T07:19:49Z","2016-12-02T07:37:16Z","2021-04-09T07:19:49Z","2016-12-02T07:37:16Z","2002","Made available in DSpace on 2016-12-02T07:37:16Z (GMT). No. of bitstreams: 1
303.pdf: 755249 bytes, checksum: 79a8e53f793f19ea346db4ed8b93a537 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:19:49Z (GMT). No. of bitstreams: 1
303.pdf: 755249 bytes, checksum: 79a8e53f793f19ea346db4ed8b93a537 (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/19793",,,"Road vehicles -- Installation of lighting and light signalling devices for motor vehicles and their trailers",
"ae216226-771e-4002-96af-5bcdaf3a2b72","108/20","ISO 199 : 2005","2021-04-09T07:24:52Z","2016-12-02T07:36:58Z","2021-04-09T07:24:52Z","2016-12-02T07:36:58Z","2005","Made available in DSpace on 2016-12-02T07:36:58Z (GMT). No. of bitstreams: 1
199.pdf: 215699 bytes, checksum: 9b61cca674899f9ecb16264a0d1172c3 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:24:52Z (GMT). No. of bitstreams: 1
199.pdf: 215699 bytes, checksum: 9b61cca674899f9ecb16264a0d1172c3 (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/19648",,,"Rolling bearings -- Thrust bearings -- Tolerances",
"ae44d4b6-7f16-447c-a178-a13014ec45dc","108/20","ISO 10360-6 : 2001/Cor 1 : 2007","2021-04-09T07:21:06Z","2016-12-02T07:37:26Z","2021-04-09T07:21:06Z","2016-12-02T07:37:26Z","2001","Made available in DSpace on 2016-12-02T07:37:26Z (GMT). No. of bitstreams: 1
iso_10360_6_cor_1.pdf: 138172 bytes, checksum: b8cf7440904c7de7c155fb08204582d3 (MD5)
  Previous issue date: 2001||Made available in DSpace on 2021-04-09T07:21:06Z (GMT). No. of bitstreams: 1
iso_10360_6_cor_1.pdf: 138172 bytes, checksum: b8cf7440904c7de7c155fb08204582d3 (MD5)
  Previous issue date: 2001",,"http://localhost:8080/xmlui/handle/108/19916",,,"Geometrical Product Specifications (GPS) -- Acceptance and reverification tests for coordinate measuring machines (CMM) -- Part 6: Estimation of errors in computing Gaussian associated features -- Technical Corrigendum 1",
"af18ab6f-b599-4287-89c7-4518646cb273","108/20","ISO 3744 : 2010","2021-04-09T07:19:21Z","2016-12-02T07:37:08Z","2021-04-09T07:19:21Z","2016-12-02T07:37:08Z","2010","Made available in DSpace on 2016-12-02T07:37:08Z (GMT). No. of bitstreams: 1
3744.pdf: 1079621 bytes, checksum: 325063aa519c45aacec3aa9f343139b7 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-04-09T07:19:21Z (GMT). No. of bitstreams: 1
3744.pdf: 1079621 bytes, checksum: 325063aa519c45aacec3aa9f343139b7 (MD5)
  Previous issue date: 2010",,"http://localhost:8080/xmlui/handle/108/19720",,,"Acoustics -- Determination of sound power levels and sound energy levels of noise sources using sound pressure -- Engineering methods for an essentially free field over a reflecting plane",
"aff7bc9f-d930-4947-8492-6daded7b310b","108/20","BS 1726-2:2002","2021-04-09T07:21:26Z","2016-12-02T07:37:30Z","2021-04-09T07:21:26Z","2016-12-02T07:37:30Z","2002","Made available in DSpace on 2016-12-02T07:37:30Z (GMT). No. of bitstreams: 1
bs 1726 2 2002.pdf: 701742 bytes, checksum: f482c6d0f0210fa93c2e995543d4cc2d (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:21:26Z (GMT). No. of bitstreams: 1
bs 1726 2 2002.pdf: 701742 bytes, checksum: f482c6d0f0210fa93c2e995543d4cc2d (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/19967",,"britstd","Cylindrical helical springs made from round wire and bar - Guide to methods of specifying, tolerances and testing - Part 2: Extension springs",
"b0bec442-4bc4-4873-986a-52d4232434dd","108/20","EN 202||R A Mottram||J Woolman","2021-04-09T07:24:30Z","2016-12-01T09:18:13Z","2021-04-09T07:24:30Z","2016-12-01T09:18:13Z","1968","Made available in DSpace on 2016-12-01T09:18:13Z (GMT). No. of bitstreams: 1
en202.pdf: 1225130 bytes, checksum: 3b393596bc6eefdec6a648a56d5de8ba (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-04-09T07:24:30Z (GMT). No. of bitstreams: 1
en202.pdf: 1225130 bytes, checksum: 3b393596bc6eefdec6a648a56d5de8ba (MD5)
  Previous issue date: 1968","The Mechanical And Physical Properties Of The British Standard En Steels  (B.S. 970-1955) Vol.11","http://localhost:8080/xmlui/handle/108/9658",,"ENSteels||EN202","CARBON-MANGANESE CASEHARDENING STEEL (Semi-free cutting)",
