id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.subject[],dc.title[],dc.title[en_US]
"37b88cdb-2ba6-48d2-aa68-5fdc1ae48b84","108/45",,"ARDE PS 189","2021-06-08T06:48:45Z","2016-11-24T06:07:11Z","2021-06-08T06:48:45Z","2016-11-24T06:07:11Z",,"1988","Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss00490.pdf: 3058448 bytes, checksum: 250de9edbe6a920050641a49adf9c266 (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-06-08T06:48:45Z (GMT). No. of bitstreams: 1
ss00490.pdf: 3058448 bytes, checksum: 250de9edbe6a920050641a49adf9c266 (MD5)
  Previous issue date: 1988","http://localhost:8080/xmlui/handle/108/57","ardedig","TRACER SHELL 30MM EMPTY",
"38061ffd-1a3e-4c77-8db8-6aa358ddf369","108/45",,"ARDE SPEC 136","2021-06-08T06:53:33Z","2016-11-24T06:07:21Z","2021-06-08T06:53:33Z","2016-11-24T06:07:21Z",,"1973","Made available in DSpace on 2016-11-24T06:07:21Z (GMT). No. of bitstreams: 1
ss00168.pdf: 2121277 bytes, checksum: 7f914acf902f0e5d5e4613d52c5ae94b (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:53:33Z (GMT). No. of bitstreams: 1
ss00168.pdf: 2121277 bytes, checksum: 7f914acf902f0e5d5e4613d52c5ae94b (MD5)
  Previous issue date: 1973","http://localhost:8080/xmlui/handle/108/119","ARDE/SPECN/136||ardedig","PRIMER PERCUSSION QF CARTRIDGE NO.- MK-",
"3832ef7d-67cd-4e9b-8fd2-8c4515baf467","108/45",,"ARDE SPEC 139","2021-06-08T06:48:15Z","2016-11-24T06:07:30Z","2021-06-08T06:48:15Z","2016-11-24T06:07:30Z",,"1973","Made available in DSpace on 2016-11-24T06:07:30Z (GMT). No. of bitstreams: 1
ss00171.pdf: 2384372 bytes, checksum: 0ee7f79700dddaef5e37df1d9b98a60d (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:48:15Z (GMT). No. of bitstreams: 1
ss00171.pdf: 2384372 bytes, checksum: 0ee7f79700dddaef5e37df1d9b98a60d (MD5)
  Previous issue date: 1973","http://localhost:8080/xmlui/handle/108/175","ARDE/SPECN/139||ardedig","CARTRIDGE SEAT EJECTION DROGUE NO.1 MK.1 FOE GNAT AIRCRAFT INDIGENOUS EMPTY",
"38565203-2d59-4aaf-b8e0-b07a1fddaa0a","108/45",,"ARDE SPEC 249","2021-06-08T06:52:32Z","2016-11-24T06:07:09Z","2021-06-08T06:52:32Z","2016-11-24T06:07:09Z",,"1978","Made available in DSpace on 2016-11-24T06:07:09Z (GMT). No. of bitstreams: 1
ss00271.pdf: 37860671 bytes, checksum: 3c931a2b846610570968d83fea0cc10c (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:32Z (GMT). No. of bitstreams: 1
ss00271.pdf: 37860671 bytes, checksum: 3c931a2b846610570968d83fea0cc10c (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/46","ARDE/SPECN/249||ardedig","ROCKET MOTOR PROPULSION UNIT FILLED FOR ROCKET 122MM HE FRAGMENTATION",
"3882f916-1f4d-4a5d-a024-1dcb37eaa6d8","108/45",,"ARDE SPEC 484","2021-06-08T06:50:18Z","2016-11-24T06:07:58Z","2021-06-08T06:50:18Z","2016-11-24T06:07:58Z",,"1992","Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss02908.pdf: 6800289 bytes, checksum: 04ffadcb77e24d164bd55465a665e0f1 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:50:18Z (GMT). No. of bitstreams: 1
ss02908.pdf: 6800289 bytes, checksum: 04ffadcb77e24d164bd55465a665e0f1 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/355","ARDE/SPECN/484||ardedig","HE shell 30mm filled (AK 230) (Prov)",
"38d811af-d523-4f82-8602-e92f6c27bd14","108/45",,"ARDE SPEC 104","2021-06-08T06:50:20Z","2016-11-24T06:07:56Z","2021-06-08T06:50:20Z","2016-11-24T06:07:56Z",,"1971","Made available in DSpace on 2016-11-24T06:07:56Z (GMT). No. of bitstreams: 1
ss00145.pdf: 4290441 bytes, checksum: 15bc8dd9d7190eb0e24e0653c53209fb (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:50:20Z (GMT). No. of bitstreams: 1
ss00145.pdf: 4290441 bytes, checksum: 15bc8dd9d7190eb0e24e0653c53209fb (MD5)
  Previous issue date: 1971","http://localhost:8080/xmlui/handle/108/343","ARDE/SPECN/104||ardedig","SIMULATOR 5.5"" GUN FIRE EMPTY",
"391628b9-2f10-411c-903d-2a6e7c2463ff","108/45",,"ARDE SPEC 327","2021-06-08T06:48:18Z","2016-11-24T06:07:23Z","2021-06-08T06:48:18Z","2016-11-24T06:07:23Z",,"1984","Made available in DSpace on 2016-11-24T06:07:23Z (GMT). No. of bitstreams: 1
ss00334.pdf: 1276176 bytes, checksum: a2e597f1a93a06a549766861bf64073d (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:48:18Z (GMT). No. of bitstreams: 1
ss00334.pdf: 1276176 bytes, checksum: a2e597f1a93a06a549766861bf64073d (MD5)
  Previous issue date: 1984","http://localhost:8080/xmlui/handle/108/138","ARDE/SPECN/327||ardedig","76.2MM PREFRAGMENTED HE SHELL EMPTY",
"3943ff6a-6b1e-42c9-8569-c91fa86e10c0","108/45",,"ARDE PS 119","2021-06-08T06:51:53Z","2016-11-24T06:08:18Z","2021-06-08T06:51:53Z","2016-11-24T06:08:18Z",,,"Made available in DSpace on 2016-11-24T06:08:18Z (GMT). No. of bitstreams: 1
ss00443.pdf: 1207810 bytes, checksum: a5c9770b3a5229707e866c3efb2c8760 (MD5)||Made available in DSpace on 2021-06-08T06:51:53Z (GMT). No. of bitstreams: 1
ss00443.pdf: 1207810 bytes, checksum: a5c9770b3a5229707e866c3efb2c8760 (MD5)","http://localhost:8080/xmlui/handle/108/490","ardedig","CARTRIDGE ELECTRIC FIRE EXTINGUISHER FOR PACKET CARIBOU & DAKOTA AIRCRAFT FILLED",
"396f77db-1cd6-4ed2-96b5-40396c7fc959","108/45",,"ARDE PS 138","2021-06-08T06:48:04Z","2016-11-24T06:07:32Z","2021-06-08T06:48:04Z","2016-11-24T06:07:32Z",,,"Made available in DSpace on 2016-11-24T06:07:32Z (GMT). No. of bitstreams: 1
ss00461.pdf: 14802566 bytes, checksum: 0ff172029ab8f12b7b0573ba32d830d1 (MD5)||Made available in DSpace on 2021-06-08T06:48:04Z (GMT). No. of bitstreams: 1
ss00461.pdf: 14802566 bytes, checksum: 0ff172029ab8f12b7b0573ba32d830d1 (MD5)","http://localhost:8080/xmlui/handle/108/188","ardedig","FLIGHT PROOF OF ROCKET 122MM HE FRAGMENTATION",
"39bb3fdb-d4ea-46e5-9903-6935d2573d9a","108/45",,"ARDE PS 196","2021-06-08T06:52:00Z","2016-11-24T06:08:19Z","2021-06-08T06:52:00Z","2016-11-24T06:08:19Z",,"1989","Made available in DSpace on 2016-11-24T06:08:19Z (GMT). No. of bitstreams: 1
ss00071.pdf: 11424645 bytes, checksum: 4843110d1a81eba5520faa85f94d5936 (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-06-08T06:52:00Z (GMT). No. of bitstreams: 1
ss00071.pdf: 11424645 bytes, checksum: 4843110d1a81eba5520faa85f94d5936 (MD5)
  Previous issue date: 1989","http://localhost:8080/xmlui/handle/108/492","ardedig","PROVISIONAL PROOF SCHEDULE FOR PREFRAGMENTED HE SHELL 76.2MM MK II EMPTY",
"39ca4d75-ffec-4252-b2b8-71352328ae86","108/45",,"ARDE SPEC 303","2021-06-08T06:48:24Z","2016-11-24T06:07:33Z","2021-06-08T06:48:24Z","2016-11-24T06:07:33Z",,,"Made available in DSpace on 2016-11-24T06:07:33Z (GMT). No. of bitstreams: 1
ss00321.pdf: 3090926 bytes, checksum: a1424753a86e72f2b4ee9f51778fa924 (MD5)||Made available in DSpace on 2021-06-08T06:48:24Z (GMT). No. of bitstreams: 1
ss00321.pdf: 3090926 bytes, checksum: a1424753a86e72f2b4ee9f51778fa924 (MD5)","http://localhost:8080/xmlui/handle/108/201","ARDE/SPECN/303||ardedig","TRAINING CARTRIDGE FOR 81MM AND 120MM MORTAR FILLED",
"39d7688d-f66d-4811-8fa1-4b0516055d1e","108/45",,"ARDE PS 175  &  ARDE PS 176","2021-06-08T06:48:40Z","2016-11-24T06:07:35Z","2021-06-08T06:48:40Z","2016-11-24T06:07:35Z",,,"Made available in DSpace on 2016-11-24T06:07:35Z (GMT). No. of bitstreams: 1
ss00483.pdf: 6208313 bytes, checksum: b2746930dc78b7f7caee20bdff506ac8 (MD5)||Made available in DSpace on 2021-06-08T06:48:40Z (GMT). No. of bitstreams: 1
ss00483.pdf: 6208313 bytes, checksum: b2746930dc78b7f7caee20bdff506ac8 (MD5)","http://localhost:8080/xmlui/handle/108/207","ardedig","CARTRIDGE R-4 PYROCUTTER EMPTY AND FILLED",
"3a45f72a-5c9e-4142-b69a-c16c0a767a5b","108/45",,"ARDE SPEC 144","2021-06-08T06:52:48Z","2016-11-24T06:07:11Z","2021-06-08T06:52:48Z","2016-11-24T06:07:11Z",,,"Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss00176.pdf: 994683 bytes, checksum: 1e5e49561e8b1ae2c3b7b0678aa69931 (MD5)||Made available in DSpace on 2021-06-08T06:52:48Z (GMT). No. of bitstreams: 1
ss00176.pdf: 994683 bytes, checksum: 1e5e49561e8b1ae2c3b7b0678aa69931 (MD5)","http://localhost:8080/xmlui/handle/108/61","ARDE/SPECN/144||ardedig","CARTRIDGE SEAT EJECTION DROGUE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS FILLED",
"3a48006c-5534-4e88-a5d6-0c527053f2cc","108/45",,"ARDE SPEC 97","2021-06-08T06:51:00Z","2016-11-24T06:07:15Z","2021-06-08T06:51:00Z","2016-11-24T06:07:15Z",,"1971","Made available in DSpace on 2016-11-24T06:07:15Z (GMT). No. of bitstreams: 1
ss00142.pdf: 5831421 bytes, checksum: 82cbebcf2925fb99ef6749988f82ec0b (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:51:00Z (GMT). No. of bitstreams: 1
ss00142.pdf: 5831421 bytes, checksum: 82cbebcf2925fb99ef6749988f82ec0b (MD5)
  Previous issue date: 1971","http://localhost:8080/xmlui/handle/108/82","ARDE/SPECN/97||ardedig","MINE ANTI-TANK NON-DETECTABLE MK.2 EMPTY",
"3a6703d8-83bb-49ad-b974-b2474b3cca6b","108/45",,"ARDE SPEC 339","2021-06-08T06:50:42Z","2016-11-24T06:07:53Z","2021-06-08T06:50:42Z","2016-11-24T06:07:53Z",,"1985","Made available in DSpace on 2016-11-24T06:07:53Z (GMT). No. of bitstreams: 1
ss00342.pdf: 4042070 bytes, checksum: 0bc8c42471416e6a3072087e1ac6b5c6 (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-06-08T06:50:42Z (GMT). No. of bitstreams: 1
ss00342.pdf: 4042070 bytes, checksum: 0bc8c42471416e6a3072087e1ac6b5c6 (MD5)
  Previous issue date: 1985","http://localhost:8080/xmlui/handle/108/324","ARDE/SPECN/339||ardedig","METAL IGNITER MK IIM & MK IIM FOR ROCKET AIRCRAFT 68MM TYPE A",
"3b2e2ca4-b572-465b-8a22-c4be85a5ff92","108/45",,"ARDE PS 116","2021-06-08T06:48:59Z","2016-11-24T06:08:08Z","2021-06-08T06:48:59Z","2016-11-24T06:08:08Z",,,"Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss00440.pdf: 1143482 bytes, checksum: 2a4867dab990ea47c46fbafeb9b48d90 (MD5)||Made available in DSpace on 2021-06-08T06:48:59Z (GMT). No. of bitstreams: 1
ss00440.pdf: 1143482 bytes, checksum: 2a4867dab990ea47c46fbafeb9b48d90 (MD5)","http://localhost:8080/xmlui/handle/108/415","ardedig","EMPTIES OF CARTRIDGE SEAT EJECTION DROGUE NO.1 MK.2 FOR HUNTER F-56 AIRCRAFT EMPTY",
"3b68f716-e2db-4ba1-a0b0-e0e2786c6f3c","108/45",,"ARDE SPEC 90","2021-06-08T06:49:45Z","2016-11-24T06:07:46Z","2021-06-08T06:49:45Z","2016-11-24T06:07:46Z",,"1970","Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss00135.pdf: 2724763 bytes, checksum: 5eb62ebc5807c173abe668340c4ac7b2 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:49:45Z (GMT). No. of bitstreams: 1
ss00135.pdf: 2724763 bytes, checksum: 5eb62ebc5807c173abe668340c4ac7b2 (MD5)
  Previous issue date: 1970","http://localhost:8080/xmlui/handle/108/287","ARDE/SPECN/90||ardedig","HEAD ROCKET AIRCRAFT 68MM TYPE A PRACTICE (FILLED WITH HE SUBSTITUTE)",
"3b6ddb27-c8d7-40d4-92df-c179d5a622d1","108/45",,"ARDE PS 149","2021-06-08T06:47:53Z","2016-11-24T06:07:21Z","2021-06-08T06:47:53Z","2016-11-24T06:07:21Z",,,"Made available in DSpace on 2016-11-24T06:07:21Z (GMT). No. of bitstreams: 1
ss00469.pdf: 1224728 bytes, checksum: 46b8354c5c7e609b3b4280d1e58c5f43 (MD5)||Made available in DSpace on 2021-06-08T06:47:53Z (GMT). No. of bitstreams: 1
ss00469.pdf: 1224728 bytes, checksum: 46b8354c5c7e609b3b4280d1e58c5f43 (MD5)","http://localhost:8080/xmlui/handle/108/120","ardedig","PART A : FLARE TRIP WIRE MK.II FILLED ; PART B : FUZE MINE COMB M605 (MOD) EMPTY; PART C : FUZE MINE COMB M605 (MOD) FILLED",
"3bca5b7f-99ac-4a83-a9f9-957de9267272","108/45",,"ARDE SPEC 216","2021-06-08T06:52:21Z","2016-11-24T06:08:25Z","2021-06-08T06:52:21Z","2016-11-24T06:08:25Z",,"1978","Made available in DSpace on 2016-11-24T06:08:25Z (GMT). No. of bitstreams: 1
ss00236.pdf: 2519028 bytes, checksum: f8f08a4f5664ddc19ada611d2ede03bc (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:21Z (GMT). No. of bitstreams: 1
ss00236.pdf: 2519028 bytes, checksum: f8f08a4f5664ddc19ada611d2ede03bc (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/533","ARDE/SPECN/216||ardedig","OPERATIONAL LIMPET MINE MK.2",
"3cd58663-89af-4982-8b3b-2c1a770f7abb","108/45",,"ARDE SPEC 414","2021-06-08T06:49:32Z","2016-11-24T06:07:43Z","2021-06-08T06:49:32Z","2016-11-24T06:07:43Z",,"1989","Made available in DSpace on 2016-11-24T06:07:43Z (GMT). No. of bitstreams: 1
ss00066.pdf: 9559985 bytes, checksum: f8df1ddd8be7ab623915c5eb570f4f0c (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-06-08T06:49:32Z (GMT). No. of bitstreams: 1
ss00066.pdf: 9559985 bytes, checksum: f8df1ddd8be7ab623915c5eb570f4f0c (MD5)
  Previous issue date: 1989","http://localhost:8080/xmlui/handle/108/265","ARDE/SPECN/414||ardedig","BARREL PUNCH 380MM ASSEMBLY",
"3d4d1632-1efd-47c9-b2fa-e2656d846845","108/45",,"ARDE PS 124","2021-06-08T06:48:20Z","2016-11-24T06:08:06Z","2021-06-08T06:48:20Z","2016-11-24T06:08:06Z",,,"Made available in DSpace on 2016-11-24T06:08:06Z (GMT). No. of bitstreams: 1
ss00450.pdf: 6453861 bytes, checksum: 8c1bfb3a20aeeca3be0272ff5bc3a2a7 (MD5)||Made available in DSpace on 2021-06-08T06:48:20Z (GMT). No. of bitstreams: 1
ss00450.pdf: 6453861 bytes, checksum: 8c1bfb3a20aeeca3be0272ff5bc3a2a7 (MD5)","http://localhost:8080/xmlui/handle/108/404","ardedig","CARTRIDGE ELCTRIC OPERATING FIRE EXTINGUISHER 3 PIN NO.1 MK.3 FILLED",
"3e8c01cd-9920-48e4-8bab-39e297095941","108/45",,"ARDE SPEC 250","2021-06-08T06:49:07Z","2016-11-24T06:07:38Z","2021-06-08T06:49:07Z","2016-11-24T06:07:38Z",,"1978","Made available in DSpace on 2016-11-24T06:07:38Z (GMT). No. of bitstreams: 1
ss00272.pdf: 40279220 bytes, checksum: d4d76bd647c34275794db8c8936f2eef (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:49:07Z (GMT). No. of bitstreams: 1
ss00272.pdf: 40279220 bytes, checksum: d4d76bd647c34275794db8c8936f2eef (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/228","ARDE/SPECN/250||ardedig","FINAL ASSEMBLY OF ROCKET 122MM HE FRAGMENTATION",
"3f3af030-7166-4755-8c0b-11100eb861f7","108/45",,"ARDE PS 145(a)","2021-06-08T06:53:21Z","2016-11-24T06:07:19Z","2021-06-08T06:53:21Z","2016-11-24T06:07:19Z",,"1995","Made available in DSpace on 2016-11-24T06:07:19Z (GMT). No. of bitstreams: 1
ss03218.pdf: 8745639 bytes, checksum: 31274cc7f8c4d909656c4b14f98c7141 (MD5)
  Previous issue date: 1995||Made available in DSpace on 2021-06-08T06:53:21Z (GMT). No. of bitstreams: 1
ss03218.pdf: 8745639 bytes, checksum: 31274cc7f8c4d909656c4b14f98c7141 (MD5)
  Previous issue date: 1995","http://localhost:8080/xmlui/handle/108/106","ardedig","PROOF SCHEDULE FOR PROXIMITY FUZE N 76.2MM MK.2 AND MK.3 (EMPTY PROOF)",
"3f578654-fa79-44d4-a951-1e536b1feecd","108/45",,"ARDE PS 106","2021-06-08T06:48:32Z","2016-11-24T06:07:32Z","2021-06-08T06:48:32Z","2016-11-24T06:07:32Z",,,"Made available in DSpace on 2016-11-24T06:07:32Z (GMT). No. of bitstreams: 1
ss00428.pdf: 3460842 bytes, checksum: 665a3ee8ee3c774b102f7c5be64ec3ad (MD5)||Made available in DSpace on 2021-06-08T06:48:32Z (GMT). No. of bitstreams: 1
ss00428.pdf: 3460842 bytes, checksum: 665a3ee8ee3c774b102f7c5be64ec3ad (MD5)","http://localhost:8080/xmlui/handle/108/193","ardedig","CARTRIDGE SEAT EJECTION PRIMARY 1 AND CARTRIDGE SEAT EJECTION SECONDARY 2 FOR HF-24 AIRCRAFT EMPTY",
"40edd687-28ea-4e8f-ada3-95e4c1dbfb87","108/45",,"ARDE SPEC 175","2021-06-08T06:52:47Z","2016-11-24T06:08:03Z","2021-06-08T06:52:47Z","2016-11-24T06:08:03Z",,"1976","Made available in DSpace on 2016-11-24T06:08:03Z (GMT). No. of bitstreams: 1
ss00207.pdf: 607334 bytes, checksum: a17186c366c17c5cc585e576a88f2fb1 (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-06-08T06:52:47Z (GMT). No. of bitstreams: 1
ss00207.pdf: 607334 bytes, checksum: a17186c366c17c5cc585e576a88f2fb1 (MD5)
  Previous issue date: 1976","http://localhost:8080/xmlui/handle/108/387","ARDE/SPECN/175||ardedig","BOMB 120MM MORTAR SMOKE PWP ADAPTER TUBE ASSEMBLY EMPTY",
"4172f3d2-0a5a-4a62-b88d-45b862f9b5cc","108/45",,"ARDE PS 3","2021-06-08T06:49:24Z","2016-11-24T06:07:42Z","2021-06-08T06:49:24Z","2016-11-24T06:07:42Z",,,"Made available in DSpace on 2016-11-24T06:07:42Z (GMT). No. of bitstreams: 1
ss00362.pdf: 9451728 bytes, checksum: 6b419cd1585c2c5955e0a3603e754e81 (MD5)||Made available in DSpace on 2021-06-08T06:49:24Z (GMT). No. of bitstreams: 1
ss00362.pdf: 9451728 bytes, checksum: 6b419cd1585c2c5955e0a3603e754e81 (MD5)","http://localhost:8080/xmlui/handle/108/258","ardedig","SHELL QF 106MM HEAT IND MK.1 FILLED",
"4340191b-bcdc-46d6-b326-e97f062fc2bd","108/45",,"ARDE SPEC 122","2021-06-08T06:52:16Z","2016-11-24T06:08:23Z","2021-06-08T06:52:16Z","2016-11-24T06:08:23Z",,"1972","Made available in DSpace on 2016-11-24T06:08:23Z (GMT). No. of bitstreams: 1
ss00160.pdf: 1245934 bytes, checksum: 96ef74f31549e0be8c65aba857dedddd (MD5)
  Previous issue date: 1972||Made available in DSpace on 2021-06-08T06:52:16Z (GMT). No. of bitstreams: 1
ss00160.pdf: 1245934 bytes, checksum: 96ef74f31549e0be8c65aba857dedddd (MD5)
  Previous issue date: 1972","http://localhost:8080/xmlui/handle/108/521","ARDE/SPECN/122||ardedig","MARKER MAN OVERBOARD IN MK.",
"43846944-20e6-484f-b36a-9d9612eaf02d","108/45",,"ARDE PS 50","2021-06-08T06:51:13Z","2016-11-24T06:08:01Z","2021-06-08T06:51:13Z","2016-11-24T06:08:01Z",,,"Made available in DSpace on 2016-11-24T06:08:01Z (GMT). No. of bitstreams: 1
ss00381.pdf: 16368072 bytes, checksum: 2dd3a92b23587008553b0cf5173150eb (MD5)||Made available in DSpace on 2021-06-08T06:51:13Z (GMT). No. of bitstreams: 1
ss00381.pdf: 16368072 bytes, checksum: 2dd3a92b23587008553b0cf5173150eb (MD5)","http://localhost:8080/xmlui/handle/108/373","ardedig","CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.1 MK.3 INDIGENOUS EMPTY",
"4437c8c6-93a5-452a-a3e1-f5494688e463","108/45",,"ARDE SPEC 152","2021-06-08T06:47:52Z","2016-11-24T06:07:21Z","2021-06-08T06:47:52Z","2016-11-24T06:07:21Z",,"1974","Made available in DSpace on 2016-11-24T06:07:21Z (GMT). No. of bitstreams: 1
ss00185.pdf: 13555196 bytes, checksum: 0956910aac3c20d9e7ce7f4a70ad0bde (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-06-08T06:47:52Z (GMT). No. of bitstreams: 1
ss00185.pdf: 13555196 bytes, checksum: 0956910aac3c20d9e7ce7f4a70ad0bde (MD5)
  Previous issue date: 1974","http://localhost:8080/xmlui/handle/108/123","ARDE/SPECN/152||ardedig","DETONATOR CABLE ASSEMBLY FOR MINE AP, 1A DIRECTIONAL",
"45c02c49-5b99-4d20-be71-50fbd611c94d","108/45",,"ARDE SPEC 147","2021-06-08T06:50:24Z","2016-11-24T06:08:10Z","2021-06-08T06:50:24Z","2016-11-24T06:08:10Z",,"1974","Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss00179.pdf: 1359091 bytes, checksum: 385ee6db532846df57bdf935aa5302bf (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-06-08T06:50:24Z (GMT). No. of bitstreams: 1
ss00179.pdf: 1359091 bytes, checksum: 385ee6db532846df57bdf935aa5302bf (MD5)
  Previous issue date: 1974","http://localhost:8080/xmlui/handle/108/434","ARDE/SPECN/147||ardedig","RM-3B TARGET MISSILE",
"465dfd44-b96c-43af-bf4e-9e6cfc2f4a63","108/45",,"ARDE/SPECN/632","2021-06-08T06:51:15Z","2016-11-24T06:08:13Z","2021-06-08T06:51:15Z","2016-11-24T06:08:13Z",,"2003","Made available in DSpace on 2016-11-24T06:08:13Z (GMT). No. of bitstreams: 1
sp07181.pdf: 1070541 bytes, checksum: 0f3bbee734ac45109c8fa36cd4728551 (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-06-08T06:51:15Z (GMT). No. of bitstreams: 1
sp07181.pdf: 1070541 bytes, checksum: 0f3bbee734ac45109c8fa36cd4728551 (MD5)
  Previous issue date: 2003","http://localhost:8080/xmlui/handle/108/460","ARDE/SPEC/632||ardedig","Specification to govern manufacture, inspection and supply of empty components of cartidge manual seperation (CMS)/BTRU for Sea Harrier a/c (Empty Assembly)",
"46d38460-1590-43dd-9a85-a2f046064d42","108/45",,"ARDE SPEC 89","2021-06-08T06:51:50Z","2016-11-24T06:08:24Z","2021-06-08T06:51:50Z","2016-11-24T06:08:24Z",,"1970","Made available in DSpace on 2016-11-24T06:08:24Z (GMT). No. of bitstreams: 1
ss00133.pdf: 10922733 bytes, checksum: 65e012af202aab7c8440a4e10447021f (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:51:50Z (GMT). No. of bitstreams: 1
ss00133.pdf: 10922733 bytes, checksum: 65e012af202aab7c8440a4e10447021f (MD5)
  Previous issue date: 1970","http://localhost:8080/xmlui/handle/108/524","ARDE/SPECN/89||ardedig","MOTOR ROCKET AIRCRAFT 68MM TYPE A",
"47d94268-71c6-4f45-9e30-a8fabf324329","108/45",,"ARDE SPEC 51","2021-06-08T06:48:47Z","2016-11-24T06:07:36Z","2021-06-08T06:48:47Z","2016-11-24T06:07:36Z",,"1968","Made available in DSpace on 2016-11-24T06:07:36Z (GMT). No. of bitstreams: 1
ss00115.pdf: 3884063 bytes, checksum: 5bba8a3e28837ebffd42a867da5f3ba8 (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-06-08T06:48:47Z (GMT). No. of bitstreams: 1
ss00115.pdf: 3884063 bytes, checksum: 5bba8a3e28837ebffd42a867da5f3ba8 (MD5)
  Previous issue date: 1968","http://localhost:8080/xmlui/handle/108/220","ARDE/SPECN/51||ardedig","MINE ANTI-PERSONNEL M16 A1 PRACTICE- SMOKE AND CRACKER UNIT & FUZE, MINE COMBINATION M605 FILLED",
"48af37ae-7379-42a8-b94d-bab96ebdf82c","108/45",,"ARDE SPEC 69","2021-06-08T06:50:18Z","2016-11-24T06:07:55Z","2021-06-08T06:50:18Z","2016-11-24T06:07:55Z",,"1969","Made available in DSpace on 2016-11-24T06:07:55Z (GMT). No. of bitstreams: 1
ss00127.pdf: 1926093 bytes, checksum: 42d1153f8fdf799a8d50f2eb2442736c (MD5)
  Previous issue date: 1969||Made available in DSpace on 2021-06-08T06:50:18Z (GMT). No. of bitstreams: 1
ss00127.pdf: 1926093 bytes, checksum: 42d1153f8fdf799a8d50f2eb2442736c (MD5)
  Previous issue date: 1969","http://localhost:8080/xmlui/handle/108/336","ARDE/SPECN/69||ardedig","PRIMED CAMBRIC COATED WITH SR 252 FOR USE IN SIGNAL DISTRESS DAY & NIGHT NO.1 MK IN 1",
"4a353a22-51dc-4656-8624-5cca01663a4a","108/45",,"ARDE SPEC 244","2021-06-08T06:50:20Z","2016-11-24T06:07:57Z","2021-06-08T06:50:20Z","2016-11-24T06:07:57Z",,,"Made available in DSpace on 2016-11-24T06:07:57Z (GMT). No. of bitstreams: 1
ss00266.pdf: 23303618 bytes, checksum: c7871ac0a8473c009174717dfd0c7288 (MD5)||Made available in DSpace on 2021-06-08T06:50:20Z (GMT). No. of bitstreams: 1
ss00266.pdf: 23303618 bytes, checksum: c7871ac0a8473c009174717dfd0c7288 (MD5)","http://localhost:8080/xmlui/handle/108/349","ARDE/SPECN/244||ardedig","CHARGE DEMOLITION SCARE CHARGE 0.5KG MK.N2 INDIGENOUS EMPTY PLASTIC CONTAINER",
